id,tokens,slots,intent
train-02510,BOS i need to spend much of a day on the ground in atlanta find me an early flight from boston and the lastest possible flight back from atlanta EOS,O O O O O O O O O O O O O B-toloc.city_name O O O B-flight_mod O O B-fromloc.city_name O O B-flight_mod O O O O B-fromloc.city_name O,atis_flight
train-00038,BOS list the wednesday flights from denver to baltimore arriving in baltimore between 1115 am and 1245 pm EOS,O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-03302,BOS i'd like to leave from boston on tuesday and i'd like to leave sometime in the morning EOS,O O O O O O B-fromloc.city_name O B-depart_date.day_name O O O O O O O O B-depart_time.period_of_day O,atis_flight
train-03179,BOS give me morning flights from charlotte to baltimore EOS,O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01547,BOS atlanta to pittsburgh july twenty third EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-03306,BOS i want to fly from milwaukee to orlando on wednesday evening EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-00394,BOS what's the next smallest plane after a turboprop EOS,O O O O B-mod O O O O O,atis_aircraft
train-01239,BOS what ground transportation is available from the pittsburgh airport to the town EOS,O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O O,atis_ground_service
train-02513,BOS what is the latest return flight from atlanta to boston EOS,O O O O B-flight_mod O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03211,BOS when can i fly from philadelphia to dallas on a saturday morning EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-02990,BOS okay what flights are there us air from orlando to cleveland leaving in the afternoon EOS,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day O,atis_flight
train-00875,BOS show me flights between milwaukee and phoenix on saturday or sunday american airlines EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name B-airline_name I-airline_name O,atis_flight
train-04095,BOS find me a flight from atlanta to baltimore EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04055,BOS show me the flights from baltimore to oakland please EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O,atis_flight
train-02411,BOS what is the latest us air flight leaving philadelphia and returning to boston EOS,O O O O B-flight_mod B-airline_name I-airline_name O O B-fromloc.city_name O O O B-toloc.city_name O,atis_flight
train-01489,BOS what flights do you have from burbank to tacoma washington EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01439,BOS flights from baltimore to washington dc EOS,O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-00958,BOS show me all flights from oakland to philadelphia on saturday which serve a meal and arrive in philadelphia before noon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-meal O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time O,atis_flight
train-00188,BOS explain restriction ap80 EOS,O O O B-restriction_code O,atis_abbreviation
train-01659,BOS what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm EOS,O O B-round_trip I-round_trip O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_airfare
train-01103,BOS i would like information on flights leaving from washington dc to denver EOS,O O O O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name O,atis_flight
train-00390,BOS what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh EOS,O O O O B-mod O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O,atis_aircraft
train-01790,BOS what airlines fly between boston and atlanta EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-02693,BOS list the northwest airlines flights that leave denver before noon EOS,O O O B-airline_name I-airline_name O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O,atis_flight
train-01538,BOS display all flights from boston to baltimore on july thirty first EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01240,BOS do you have the fare for traveling from oakland airport to oakland downtown EOS,O O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name O O,atis_airfare
train-00257,BOS show me the flights from boston to fort worth on the morning of july tenth 1991 EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number B-depart_date.year O,atis_flight
train-03447,BOS i want to book a flight from salt lake city to westchester county EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-00007,BOS list the nonstop flights early tuesday morning from dallas to atlanta EOS,O O O B-flight_stop O B-arrive_time.period_mod B-arrive_date.day_name B-arrive_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01401,BOS please tell me the flights between boston and philadelphia next thursday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O,atis_flight
train-02124,BOS which united airlines flight flies from boston to san francisco and makes a stopover in philadelphia EOS,O O B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name O,atis_flight
train-01029,BOS show me the dinner flights from baltimore to oakland EOS,O O O O B-meal_description O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03208,BOS show afternoon flights from dallas to san francisco EOS,O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-00080,BOS show me all meals on flights from atlanta to washington EOS,O O O O B-meal O O O B-fromloc.city_name O B-toloc.city_name O,atis_meal
train-00225,BOS where is mco EOS,O O O B-airport_code O,atis_city
train-00558,BOS are there any flights from boston to orlando connecting in columbus EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-connect O B-stoploc.city_name O,atis_flight
train-01278,BOS i need a flight tomorrow from columbus to minneapolis EOS,O O O O O B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00204,BOS show me the flights from atlanta to bwi EOS,O O O O O O B-fromloc.city_name O B-toloc.airport_code O,atis_flight
train-00645,BOS sure i'd like to determine what aircraft are use on july seventh leaving from boston and arriving in atlanta on july seventh EOS,O O O O O O O O O O O B-depart_date.month_name B-depart_date.day_number O O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O,atis_aircraft
train-01768,BOS can you tell me what airline flies between denver and san francisco EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airline
train-04247,BOS show me the flights from pittsburgh to baltimore EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01051,BOS show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver EOS,O O O O O O O B-fromloc.city_name O O B-depart_time.period_of_day O O O O B-arrive_time.period_of_day O B-toloc.city_name O,atis_flight
train-00020,BOS list california airports EOS,O O B-state_name O O,atis_airport
train-04064,BOS can you list all flights from washington to toronto EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03327,BOS pm flights leaving san francisco arriving boston EOS,O B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02156,BOS show me the flights on delta that go through atlanta EOS,O O O O O O B-airline_name O O O B-stoploc.city_name O,atis_flight
train-01345,BOS give me all nonstops from new york to vegas that arrive on a sunday EOS,O O O O B-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-arrive_date.day_name O,atis_flight
train-03588,BOS list all flights from atlanta to dallas on friday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01792,BOS can you list all the airlines that have flights from boston to san francisco EOS,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airline
train-01750,BOS does any airline have an afternoon flight from boston to oakland EOS,O O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-01124,BOS what is the schedule of ground transportation from the airport in philadelphia into downtown EOS,O O O O B-flight_time O O O O O O O B-fromloc.city_name O O O,atis_ground_service
train-04035,BOS show me the flights from oakland to denver EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03693,BOS what flights are there from newark to seattle on saturday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-02802,BOS show me flights from milwaukee to orlando one way EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O,atis_flight
train-01940,BOS minneapolis to pittsburgh first class flight EOS,O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type O O,atis_flight
train-02641,BOS what are the cheapest one way flights from atlanta to pittsburgh EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03105,BOS flights from cincinnati to denver on american airlines EOS,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-01788,BOS show all airlines with flights between denver and dallas EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-03309,BOS please give me evening flights leaving philadelphia to san francisco friday EOS,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name O,atis_flight
train-01298,BOS show me all flights from pittsburgh which leave tomorrow and arrive in boston EOS,O O O O O O B-fromloc.city_name O O B-depart_date.today_relative O O O B-toloc.city_name O,atis_flight
train-03232,BOS what flights leave pittsburgh for denver on monday night EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-03613,BOS now show me the flights from denver to philadelphia on a saturday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-00465,BOS list seating capacities of delta flights from seattle to salt lake city EOS,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_capacity
train-01331,BOS give me the cheapest one way flights between boston and philadelphia which arrive after noon on a tuesday EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time O O B-arrive_date.day_name O,atis_flight
train-01476,BOS show me the flights from san diego to washington dc EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-04243,BOS i live in denver and i'd like to make a trip to atlanta EOS,O O O O B-fromloc.city_name O O O O O O O O B-toloc.city_name O,atis_flight
train-00232,BOS what cities are served by canadian airlines international EOS,O O O O O O B-airline_name I-airline_name I-airline_name O,atis_city
train-01823,BOS find me flights that are nonstop between boston and dallas EOS,O O O O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00614,BOS list all daily flights between boston and oakland using delta airlines EOS,O O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-04237,BOS i'd like to see flights from baltimore to atlanta EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01855,BOS what nonstop flights are available from oakland to pittsburgh EOS,O O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01782,BOS airlines that fly to miami from new york on friday EOS,O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name O,atis_airline
train-02757,BOS hi could i get a one way ticket from milwaukee to orlando EOS,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-03194,BOS i want an early morning flight from boston to philadelphia EOS,O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00606,BOS how much is a us air boston to pittsburgh daily nonstop flight EOS,O O O O O B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name B-flight_days B-flight_stop O O,atis_airfare
train-02375,BOS what's the earliest flight from boston to philadelphia EOS,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02870,BOS what are the flights from nashville to tacoma on tuesday the eighteenth of may EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number O B-depart_date.month_name O,atis_flight
train-04255,BOS list flights from houston to denver EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03153,BOS show me all the flights from charlotte to minneapolis on tuesday morning EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-02103,BOS i'd like to take a flight that begins in boston and lands at dallas fort worth but i'd like to stop over in philadelphia EOS,O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O O O O O O B-stoploc.city_name O,atis_flight
train-00942,BOS show me all flights from pittsburgh to baltimore tomorrow which serve a meal EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative O O O B-meal O,atis_flight
train-00326,BOS please list the ground transportation from lga into new york city EOS,O O O O O O O B-airport_code O B-city_name I-city_name I-city_name O,atis_ground_service
train-04166,BOS show me the flights from baltimore to oakland EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03866,BOS list all flights from boston to oakland EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03374,BOS show any flights leaving san francisco on sunday and arriving in pittsburgh EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name O,atis_flight
train-01597,BOS what does ea mean EOS,O O O B-airline_code O O,atis_abbreviation
train-00202,BOS what's the lowest round trip fare from atlanta to bwi EOS,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.airport_code O,atis_airfare
train-01849,BOS i'd like to know the information from boston to philadelphia nonstop EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-flight_stop O,atis_flight
train-01578,BOS from denver to pittsburgh on april twenty first i need the cheapest flight EOS,O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-cost_relative O O,atis_flight
train-01557,BOS i'd like a round trip flight from kansas city to chicago on wednesday may twenty sixth arriving at 7 pm EOS,O O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-arrive_time.time I-arrive_time.time O,atis_flight
train-03674,BOS now i need a flight on tuesday from phoenix to detroit EOS,O O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00954,BOS show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-meal O O B-arrive_time.time_relative B-arrive_time.time O,atis_flight
train-00417,BOS please show all flights from philadelphia to denver airport next sunday EOS,O O O O O O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name B-depart_date.date_relative B-depart_date.day_name O,atis_flight
train-01546,BOS show me the available flights from san francisco to boston on november twenty fourth EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-02857,BOS show me a list of flights from san francisco to boston for august thirtieth EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-02595,BOS what are the cheapest round trip flights from denver to atlanta EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02662,BOS what is the cheapest flight from denver to pittsburgh EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01917,BOS what is the first class fare from baltimore to dallas EOS,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-02940,BOS what's the fare from washington to boston EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-03510,BOS does northwest fly into denver EOS,O O B-airline_name O O B-toloc.city_name O,atis_flight
train-01520,BOS i would like to book a flight for august twenty seventh from baltimore to san francisco on us air EOS,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-02264,BOS which delta flights depart from san francisco heading toward boston after 12 noon EOS,O O B-airline_name O O O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-01442,BOS show me the list of us air flights between boston and dc EOS,O O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.state_code O,atis_flight
train-04090,BOS list flights from denver to philadelphia EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01525,BOS display all flights from baltimore to boston on july twenty ninth EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-02018,BOS i will be staying downtown in atlanta for two hours could you tell me what the ground transportation is available EOS,O O O O O O O B-city_name O O O O O O O O O O O O O O,atis_ground_service
train-00789,BOS show me the most expensive one way first class fare from baltimore to dallas EOS,O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-01177,BOS what type of aircraft leaving philadelphia to dallas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_aircraft
train-03486,BOS show me flights between new york city and las vegas EOS,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-02999,BOS i'd like to fly united airlines from washington to denver EOS,O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02404,BOS show me flights from san francisco to denver on weekdays EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-flight_mod O,atis_flight
train-02307,BOS thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around 9 o'clock EOS,O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-03002,BOS please list the sunday flights from dallas to houston on american airlines EOS,O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-01335,BOS what delta flights from cincinnati to new york city arrive at new york city before 6 pm on saturday EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name O,atis_flight
train-03900,BOS list flights from houston to milwaukee EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01829,BOS what're the cheapest nonstop flights from new york to miami one way EOS,O O O B-cost_relative B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O,atis_flight
train-01992,BOS how much is coach flight from pittsburgh to atlanta EOS,O O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-04074,BOS could you please list all of the classes of flights there are EOS,O O O O O O O O O O O O O O,atis_flight
train-02775,BOS i would like to make a round trip between washington and san francisco EOS,O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-00518,BOS what flights do you have between oakland and boston with a stopover in dallas fort worth EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O,atis_flight
train-00482,BOS can you show me the economy fare flights from baltimore to dallas EOS,O O O O O O B-economy O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-00911,BOS what is fare class h EOS,O O O O O B-fare_basis_code O,atis_abbreviation
train-02116,BOS i would like to fly from denver to atlanta by way of pittsburgh EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
train-03181,BOS show all wednesday morning flights from denver to boston EOS,O O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00441,BOS all flights from montreal less than 150 dollars EOS,O O O O B-fromloc.city_name B-cost_relative O B-fare_amount I-fare_amount O,atis_flight
train-02285,BOS what are the flights available after 3 pm between denver and san francisco EOS,O O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-02936,BOS show me fares from seattle to minneapolis EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-01965,BOS what are the round trip fares for flights from denver to philadelphia arriving after 1700 on continental EOS,O O O O B-round_trip I-round_trip O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time O B-airline_name O,atis_airfare
train-01784,BOS which airlines are represented in the database EOS,O O O O O O O O O,atis_airline
train-03937,BOS give me flights that arrive in baltimore from atlanta EOS,O O O O O O O B-toloc.city_name O B-fromloc.city_name O,atis_flight
train-00170,BOS what are the flight numbers of the flights which go from san francisco to washington via indianapolis EOS,O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O,atis_flight_no
train-02412,BOS first flights from pittsburgh to atlanta on a thursday EOS,O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-02260,BOS please list the flights leaving from st. louis to st. paul after 10 am EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-02576,BOS i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth EOS,O O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-02688,BOS please list all flights that leave denver before noon on northwest airlines EOS,O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O B-airline_name I-airline_name O,atis_flight
train-00491,BOS what is the thrift economy flight fare from washington to san francisco EOS,O O O O B-class_type B-economy O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
train-04170,BOS show me the flights from boston to dallas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04034,BOS show me all flights from denver to burbank EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02241,BOS what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday EOS,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
train-03490,BOS flights from new york to miami EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00352,BOS how far is the airport from downtown pittsburgh EOS,O O O O O O O O B-fromloc.city_name O,atis_distance
train-00187,BOS explain restriction ap please EOS,O O O B-restriction_code O O,atis_abbreviation
train-00824,BOS is there ground transportation available at the salt lake city airport EOS,O O O O O O O O B-airport_name I-airport_name I-airport_name I-airport_name O,atis_ground_service
train-00195,BOS flights from pittsburgh to baltimore arriving between 4 and 5 pm EOS,O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-01164,BOS on may four atlanta to denver delta flight 257 EOS,O O B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name B-airline_name O B-flight_number O,atis_flight
train-01061,BOS could you tell me about flights from philadelphia to dallas that arrives in the early afternoon EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day B-arrive_time.period_of_day O,atis_flight
train-00400,BOS show flights first class on american from dallas fort worth to san francisco international EOS,O O O B-class_type I-class_type O B-airline_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name O,atis_flight
train-01853,BOS nonstop flights denver to boston EOS,O B-flight_stop O B-toloc.city_name O B-toloc.city_name O,atis_flight
train-01553,BOS show me flights on september twenty sixth please EOS,O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O,atis_flight
train-01564,BOS 630 am flight on august twenty seventh from atlanta to dallas EOS,O B-depart_time.time I-depart_time.time O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02063,BOS what does ground transportation look like in oakland EOS,O O O O O O O O B-city_name O,atis_ground_service
train-01570,BOS do you have a night flight from washington to boston on august twenty seventh EOS,O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-03773,BOS show me flights from phoenix to fort worth EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03277,BOS i would like information information on flights from san francisco to denver on thursday morning EOS,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-02704,BOS could you tell me the flights leaving pittsburgh around midnight for oakland EOS,O O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.period_of_day O B-toloc.city_name O,atis_flight
train-03914,BOS what are your flights from dallas to baltimore EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03074,BOS show me the list of flights from dallas to baltimore on american and delta airlines EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-airline_name I-airline_name O,atis_flight
train-03256,BOS list early evening flights from tampa to cincinnati EOS,O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00779,BOS i would like to find the least expensive flight from boston to denver EOS,O O O O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01415,BOS what flights from kansas city to chicago next wednesday arrive at chicago at about 7 pm EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01728,BOS which airlines serve atlanta EOS,O O O O B-city_name O,atis_airline
train-01190,BOS please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O,atis_aircraft
train-02692,BOS what flights leave atlanta at about 3 in the afternoon and arrive in san francisco EOS,O O O O B-fromloc.city_name O B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day O O O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03794,BOS flight from denver to salt lake city EOS,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
